date,price,bedrooms,bathrooms,floors,condition,yr_built,street,city,statezip,country
6/10/2014 0:00,183000,3,1.75,1,4,1973,3301 20th St SE,Auburn,WA 98092,USA
6/10/2014 0:00,1070000,3,3,2,4,1988,4814 University View Pl NE,Seattle,WA 98105,USA
6/10/2014 0:00,429000,3,3.25,3,3,2005,9507 Ashworth Ave N,Seattle,WA 98103,USA
6/10/2014 0:00,403000,2,1,1,4,1926,3242 15th Ave S,Seattle,WA 98144,USA
6/10/2014 0:00,375500,3,1.5,1,3,1975,3005 NE 194th St,Lake Forest Park,WA 98155,USA
6/10/2014 0:00,1795000,5,3.25,2,3,1977,5355 84th Pl SE,Mercer Island,WA 98040,USA
6/10/2014 0:00,516200,3,2,1,5,1919,4836 S Findlay St,Seattle,WA 98118,USA
6/10/2014 0:00,385000,4,1.75,1,3,1971,9813 NE 140th St,Kirkland,WA 98034,USA
6/10/2014 0:00,515000,3,2.5,2,3,1996,8230 NE 125th Ct,Kirkland,WA 98034,USA
6/10/2014 0:00,375000,4,2.5,2,3,1999,475 S 190th St,Burien,WA 98148,USA
6/10/2014 0:00,650000,4,2.25,2,4,1973,7014 NE 139th St,Kirkland,WA 98034,USA
6/10/2014 0:00,306888,2,1.5,2,3,1981,2314 Blaine Ave NE,Renton,WA 98056,USA
6/10/2014 0:00,870000,4,2.5,2,3,1998,1919 Fairmount Ave SW,Seattle,WA 98126,USA
6/10/2014 0:00,310000,4,1,1.5,3,1965,2109 N 161st Pl,Shoreline,WA 98133,USA
6/10/2014 0:00,251750,3,2,1,5,1975,12526 SE 232nd St,Kent,WA 98031,USA
6/10/2014 0:00,366000,3,1.75,1,3,1976,19223 89th Ave NE,Bothell,WA 98011,USA
6/10/2014 0:00,429950,3,1.5,1,3,1951,11049 Sand Point Way NE,Seattle,WA 98125,USA
6/10/2014 0:00,710000,3,3.5,2,3,2000,2469 132nd Ave SE,Bellevue,WA 98005,USA
6/10/2014 0:00,895000,5,2.5,1,4,1953,11034 NE 26th Pl,Bellevue,WA 98004,USA
6/10/2014 0:00,149500,3,1,1,4,1959,27019 15th Ave S,Des Moines,WA 98198,USA
6/10/2014 0:00,310000,3,2.5,1,3,1990,8833 14th Ave SW,Seattle,WA 98106,USA
6/10/2014 0:00,555000,3,2,1.5,4,1930,3763 SW Hinds St,Seattle,WA 98126,USA
6/10/2014 0:00,750000,5,3.25,2,3,1937,10237 NE 64th St,Kirkland,WA 98033,USA
6/10/2014 0:00,745000,4,3.25,2,3,2006,27520 SE 28th Ct,Sammamish,WA 98075,USA
6/10/2014 0:00,695000,3,2.5,2,3,2001,4792-4798 281st Ave NE,Redmond,WA 98053,USA
6/10/2014 0:00,433000,3,1.75,1,3,1959,6811 51st Ave S,Seattle,WA 98118,USA
6/10/2014 0:00,307000,4,1,1.5,3,1947,15562 9th Ave NE,Shoreline,WA 98155,USA
6/10/2014 0:00,655275,3,1.75,1,3,1962,4040 134th Ave SE,Bellevue,WA 98006,USA
6/10/2014 0:00,392000,4,2.75,2,3,1990,25804-25810 Lake Wilderness Country Club Dr SE,Maple Valley,WA 98038,USA
6/10/2014 0:00,1180000,5,3.75,1.5,3,2004,810 5th St,Kirkland,WA 98033,USA
6/10/2014 0:00,359950,3,1.75,2,4,1952,1633 N 192nd St,Shoreline,WA 98133,USA
6/10/2014 0:00,360000,4,2,1,5,1968,17602 197th Pl NE,Woodinville,WA 98077,USA
6/10/2014 0:00,566000,4,1.75,1,3,1954,7328 12th Ave NW,Seattle,WA 98117,USA
6/10/2014 0:00,700000,5,2.75,2,4,1950,4251 NE 125th St,Seattle,WA 98125,USA
6/10/2014 0:00,415000,3,2.5,2,3,2000,3307 NE 7th St,Renton,WA 98056,USA
6/10/2014 0:00,199500,3,1,1,4,1962,34021 40th Ave S,Auburn,WA 98001,USA
6/10/2014 0:00,749000,3,1,1.5,3,1926,7526 Jones Ave NW,Seattle,WA 98117,USA
6/10/2014 0:00,680000,3,1.75,1,4,1960,7510 45th Ave SW,Seattle,WA 98136,USA
6/10/2014 0:00,400000,4,2.5,1,3,1978,9808 NE 204th Pl,Bothell,WA 98011,USA
6/10/2014 0:00,608000,4,2.75,1,4,1983,10500-10598 NE 168th St,Bothell,WA 98011,USA
6/10/2014 0:00,589900,4,4.5,2,3,2001,24718 SE Mirrormont Dr,Issaquah,WA 98027,USA
6/10/2014 0:00,480000,5,2.5,1,4,1975,1006 S 286th Pl,Federal Way,WA 98003,USA
6/10/2014 0:00,1059500,5,3.25,2,3,2014,6729 Earl Ave NW,Seattle,WA 98117,USA
6/10/2014 0:00,915000,6,3.75,2,3,2013,6478 167th Ln SE,Bellevue,WA 98006,USA
6/10/2014 0:00,695000,4,3.5,2,3,2001,34809 SE Garden Ct,Snoqualmie,WA 98065,USA
6/10/2014 0:00,899900,4,2.5,2,3,2013,1235 Market St,Kirkland,WA 98033,USA
6/10/2014 0:00,499950,2,2.25,2,3,2005,2008 Yale Ave E,Seattle,WA 98102,USA
6/10/2014 0:00,533112,4,2.75,2,3,2013,1030 SE 10th St,North Bend,WA 98045,USA
6/10/2014 0:00,303210,4,2.5,2,3,2014,2411 57th St SE,Auburn,WA 98092,USA
6/10/2014 0:00,525000,5,2.75,2,3,2006,407 Kitsap Ave NE,Renton,WA 98059,USA
6/10/2014 0:00,399950,2,1,2,4,1943,2358 Fairview Ave E,Seattle,WA 98102,USA
6/11/2014 0:00,850830,3,2.5,1.5,5,1910,2505 Boyer Ave E,Seattle,WA 98102,USA
6/11/2014 0:00,371500,3,2,1,5,1964,2320 N 161st St,Shoreline,WA 98133,USA
6/11/2014 0:00,522000,3,1.75,1,4,1980,8605 169th Ct NE,Redmond,WA 98052,USA
6/11/2014 0:00,588000,4,2,1,3,1950,7734 39th Ave NE,Seattle,WA 98115,USA
6/11/2014 0:00,276900,2,1,1,4,1952,428 Orchard Ave NE,North Bend,WA 98045,USA
6/11/2014 0:00,248000,5,1.5,1,4,1959,2052 S 132nd St,SeaTac,WA 98168,USA
6/11/2014 0:00,280000,3,2.5,2,3,1989,1206 SW 349th St,Federal Way,WA 98023,USA
6/11/2014 0:00,495000,6,5,2,3,2007,321 Hardie Ave NW,Renton,WA 98057,USA
6/11/2014 0:00,665000,6,3,2.5,4,1902,3907 S Edmunds St,Seattle,WA 98118,USA
6/11/2014 0:00,290300,2,1,1,4,1931,915 N 1st St,Renton,WA 98057,USA
6/11/2014 0:00,527000,2,1.75,1,3,1921,4746 Thackeray Pl NE,Seattle,WA 98105,USA
6/11/2014 0:00,487028,2,1.5,2,3,2007,2514 E Denny Way,Seattle,WA 98122,USA
6/11/2014 0:00,325000,3,1.75,1,3,1978,43404 SE 76th St,Snoqualmie,WA 98065,USA
6/11/2014 0:00,799000,3,1.5,1.5,5,1916,1422 33rd Ave S,Seattle,WA 98144,USA
6/11/2014 0:00,7062500,5,4.5,2,3,1940,4442 95th Ave NE,Bellevue,WA 98004,USA
6/11/2014 0:00,354000,3,1,1,3,1965,15550 NE 60th St,Redmond,WA 98052,USA
6/11/2014 0:00,262500,3,1.5,1,3,1962,7327 33rd Ave S,Seattle,WA 98118,USA
6/11/2014 0:00,560200,3,2.5,2,3,2004,24134 SE 20th St,Sammamish,WA 98075,USA
6/11/2014 0:00,220000,3,1,1,3,1942,10102 33rd Ave SW,Seattle,WA 98146,USA
6/11/2014 0:00,650000,2,1,1,5,1928,1923 46th Ave SW,Seattle,WA 98116,USA
6/11/2014 0:00,435000,3,2.5,3,3,2004,136 N 101st St,Seattle,WA 98133,USA
6/11/2014 0:00,800000,4,3.75,2,4,1909,2537 11th Ave W,Seattle,WA 98119,USA
6/11/2014 0:00,1010000,4,2.5,2,3,1987,15736 NE 134th St,Redmond,WA 98052,USA
6/11/2014 0:00,200000,2,1,1,5,1953,751 Redmond Ave NE,Renton,WA 98056,USA
6/11/2014 0:00,295000,5,3.5,2,3,1999,10026 61st Ave S,Seattle,WA 98178,USA
6/11/2014 0:00,580379,4,2.75,1.5,4,1976,21404 SE 19th St,Sammamish,WA 98075,USA
6/11/2014 0:00,875000,4,2.5,2,3,1995,22618 NE 143rd Ct,Woodinville,WA 98077,USA
6/11/2014 0:00,515000,3,2.5,2,3,1951,15043 Densmore Ave N,Shoreline,WA 98133,USA
6/11/2014 0:00,599000,4,2.5,2,3,1989,18905 240th Ave NE,Woodinville,WA 98077,USA
6/11/2014 0:00,285000,3,2.5,2,3,2005,13303 SE 227th St,Kent,WA 98042,USA
6/11/2014 0:00,290000,3,1.75,1,4,1968,28515 SE 228th St,Maple Valley,WA 98038,USA
6/11/2014 0:00,355000,1,1.75,1,4,1946,14128 W Lake Kathleen Dr SE,Renton,WA 98059,USA
6/11/2014 0:00,381000,3,1.5,1,3,1954,16044 33rd Ave NE,Lake Forest Park,WA 98155,USA
6/11/2014 0:00,571000,3,2.5,2,3,1988,15201 93rd Pl NE,Bothell,WA 98011,USA
6/11/2014 0:00,852600,4,2.5,2,5,1977,5334-5394 134th Ave SE,Bellevue,WA 98006,USA
6/11/2014 0:00,1085000,5,2.5,2,4,1922,3107 37th Pl S,Seattle,WA 98144,USA
6/11/2014 0:00,371000,3,1,1,3,1951,3843 NE 113th St,Seattle,WA 98125,USA
6/11/2014 0:00,514000,3,1.75,1,3,1986,4052 SW Myrtle St,Seattle,WA 98136,USA
6/11/2014 0:00,386000,3,1.5,2,3,2004,3613 Gilman Ave W,Seattle,WA 98199,USA
6/11/2014 0:00,464000,4,2.5,2,4,1989,5055 NE 23rd St,Renton,WA 98059,USA
6/11/2014 0:00,335000,4,2.25,1,3,1963,20532 SE 159th St,Renton,WA 98059,USA
6/11/2014 0:00,740000,4,2.75,2,3,1979,12537 41st Ave NE,Seattle,WA 98125,USA
6/11/2014 0:00,465000,4,1.75,1,3,1955,10424 12th Ave NE,Seattle,WA 98125,USA
6/11/2014 0:00,700000,3,2.75,1,5,1948,10050 11th Ave NW,Seattle,WA 98177,USA
6/11/2014 0:00,785000,3,3.5,2,3,2004,13528 SE 333rd Pl,Auburn,WA 98092,USA
6/11/2014 0:00,350000,3,3.25,2,3,2006,6003 Lanham Pl SW,Seattle,WA 98126,USA
6/11/2014 0:00,148000,1,1,1,3,1939,9854 25th Ave SW,Seattle,WA 98106,USA
6/11/2014 0:00,530000,3,1.75,1,3,1927,209 NW 73rd St,Seattle,WA 98117,USA
6/11/2014 0:00,349000,3,2.5,3,3,2002,720 N 95th St,Seattle,WA 98103,USA
6/11/2014 0:00,240000,3,1.5,1.5,5,1984,43712 SE 150th St,North Bend,WA 98045,USA
6/11/2014 0:00,330000,3,2.5,2,3,1989,32739 47th Ave SW,Federal Way,WA 98023,USA
6/11/2014 0:00,735000,4,1.75,1.5,5,1909,6815 26th Ave NE,Seattle,WA 98115,USA
6/11/2014 0:00,545000,3,2.5,1,4,1979,1801 193rd Ave SE,Sammamish,WA 98075,USA
6/11/2014 0:00,214950,3,1.75,1,4,1977,26712 186th Ave SE,Covington,WA 98042,USA
6/11/2014 0:00,657500,4,2.75,2,3,2002,32927 143rd Ct SE,Auburn,WA 98092,USA
6/11/2014 0:00,476000,3,1,1.5,4,1908,4415 29th Ave W,Seattle,WA 98199,USA
6/11/2014 0:00,2888000,5,6.25,2,3,1965,1291 NW Elford Dr,Seattle,WA 98177,USA
6/11/2014 0:00,110000,2,1,1,3,1927,12231 14th Ave S,Seattle,WA 98168,USA
6/11/2014 0:00,292000,4,2.75,2,3,2006,315 F St SE,Auburn,WA 98002,USA
6/11/2014 0:00,317000,3,1,1,3,1952,13319 1st Ave NE,Seattle,WA 98125,USA
6/11/2014 0:00,455000,4,2.5,2,3,2001,1118 U St NW,Auburn,WA 98001,USA
6/11/2014 0:00,1365000,5,3.5,2,3,1995,5564 169th Pl SE,Bellevue,WA 98006,USA
6/11/2014 0:00,460000,3,2,1,3,1929,3720 35th Ave SW,Seattle,WA 98126,USA
6/11/2014 0:00,405000,3,2,1,3,1948,12711 37th Ave NE,Seattle,WA 98125,USA
6/11/2014 0:00,333000,2,1,1,3,1942,9716 4th Ave NW,Seattle,WA 98117,USA
6/11/2014 0:00,427000,4,1,1.5,1,1901,2411-2499 E Roy St,Seattle,WA 98112,USA
6/11/2014 0:00,742000,4,2.5,2,3,1997,1755 268th Pl SE,Sammamish,WA 98075,USA
6/11/2014 0:00,465000,4,2.5,1,5,1965,16135 Densmore Ave N,Shoreline,WA 98133,USA
6/11/2014 0:00,809950,4,2.5,2,3,2001,19199 NE 43rd Ct,Sammamish,WA 98074,USA
6/11/2014 0:00,619400,4,2,1.5,5,1927,8044 14th Avenue Northeast,Seattle,WA 98115,USA
6/11/2014 0:00,762400,3,1.75,1,3,1949,4854 E Mercer Way,Mercer Island,WA 98040,USA
6/11/2014 0:00,535000,5,2.25,2,4,1978,20645 SE 123rd St,Issaquah,WA 98027,USA
6/11/2014 0:00,881000,5,3,1.5,5,1925,540 33rd Ave S,Seattle,WA 98144,USA
6/11/2014 0:00,813000,4,2.75,1,4,1948,1501 33rd Ave S,Seattle,WA 98144,USA
6/11/2014 0:00,234000,3,2,1.5,5,1910,28 M St NE,Auburn,WA 98002,USA
6/11/2014 0:00,308900,3,2.5,2,3,1994,5006 Highland Dr SE,Auburn,WA 98092,USA
6/11/2014 0:00,450000,4,2.5,1,4,1955,13406 423rd Ave SE,North Bend,WA 98045,USA
6/11/2014 0:00,547500,3,3.5,3,3,2010,769 N 74th St,Seattle,WA 98103,USA
6/11/2014 0:00,399950,2,1,2,4,1943,2358 Fairview Ave E,Seattle,WA 98102,USA
6/11/2014 0:00,516000,4,3.5,2,3,2007,8816 Venn Ave SE,Snoqualmie,WA 98065,USA
6/11/2014 0:00,250000,2,1.5,2,3,2006,10217 Aurora Ave N,Seattle,WA 98133,USA
6/11/2014 0:00,475000,3,2.25,2,3,2005,2009 25th Ave NE,Issaquah,WA 98029,USA
6/11/2014 0:00,415000,4,2.5,2,3,2009,564 Field Pl NE,Renton,WA 98059,USA
6/11/2014 0:00,545000,2,1.25,2,3,2014,8050 14th Ave NW,Seattle,WA 98117,USA
6/11/2014 0:00,329950,3,2.5,2,3,2012,33800-33998 12th Pl SW,Federal Way,WA 98023,USA
6/12/2014 0:00,1325000,5,2.25,1,3,1965,2154-2398 94th Ave NE,Clyde Hill,WA 98004,USA
6/12/2014 0:00,784000,3,3.5,1.5,3,1989,19851 NE Redmond Rd,Redmond,WA 98053,USA
6/12/2014 0:00,610750,4,2.25,2,3,1984,21132 NE 42nd St,Sammamish,WA 98074,USA
6/12/2014 0:00,578000,4,2.5,1,5,1966,540 Raymond Pl NW,Renton,WA 98057,USA
6/12/2014 0:00,1485000,4,3.75,2,3,2006,619 9th Ave,Kirkland,WA 98033,USA
6/12/2014 0:00,501000,3,1.75,1,5,1976,8600-8604 NW 5th St,Renton,WA 98057,USA
6/12/2014 0:00,465250,5,2,1.5,3,1957,20028 18th Ave NW,Shoreline,WA 98177,USA
6/12/2014 0:00,2250000,5,4.25,1.5,5,1905,173 37th Ave E,Seattle,WA 98112,USA
6/12/2014 0:00,1095000,0,0,3.5,3,1990,814 E Howe St,Seattle,WA 98102,USA
6/12/2014 0:00,315000,2,1,1,4,1908,4726 S Orcas St,Seattle,WA 98118,USA
6/12/2014 0:00,900000,4,2.25,1,4,1957,539 145th Ave SE,Bellevue,WA 98007,USA
6/12/2014 0:00,789500,4,2.5,2,3,2005,6466 195th Pl NE,Redmond,WA 98052,USA
6/12/2014 0:00,678500,3,2,1,4,1952,9108 40th Ave SW,Seattle,WA 98136,USA
6/12/2014 0:00,342500,3,2,1,3,2002,3322 261st Pl SE,Enumclaw,WA 98022,USA
6/12/2014 0:00,860000,4,3.25,2,3,2005,19454 SE 27th Pl,Sammamish,WA 98075,USA
6/12/2014 0:00,306000,4,2.5,2,3,2001,29742 129th Pl SE,Auburn,WA 98092,USA
6/12/2014 0:00,580000,5,2,2,3,1903,2107 NE 55th St,Seattle,WA 98105,USA
6/12/2014 0:00,405000,3,1,1,3,1984,3009 229th Pl NE,Sammamish,WA 98074,USA
6/12/2014 0:00,510000,3,1.75,1,4,1967,13304 69th Ave NE,Kirkland,WA 98034,USA
6/12/2014 0:00,173000,2,1,1,4,1965,10635 SE 196th St,Renton,WA 98055,USA
6/12/2014 0:00,210000,4,1.75,1,3,1968,32113 112th Pl SE,Auburn,WA 98092,USA
6/12/2014 0:00,445000,3,1,1,4,1947,8244 40th Ave NE,Seattle,WA 98115,USA
6/12/2014 0:00,585000,3,2.5,2.5,3,2007,2637 22nd Ave W,Seattle,WA 98199,USA
6/12/2014 0:00,381000,3,1.75,1,5,1950,1115 NE 168th St,Shoreline,WA 98155,USA
6/12/2014 0:00,890000,3,2.25,1,4,1966,4810 109th Ave NE,Kirkland,WA 98033,USA
6/12/2014 0:00,235000,3,1.75,1,4,1985,12034 SE 252 Pl,Kent,WA 98030,USA
6/12/2014 0:00,480000,3,2.5,3,3,2005,513 N 46th St,Seattle,WA 98103,USA
6/12/2014 0:00,575000,2,1,1.5,3,1935,2002 28th Ave W,Seattle,WA 98199,USA
6/12/2014 0:00,350000,4,2.25,1.5,4,1904,1517 17th Ave S,Seattle,WA 98144,USA
6/12/2014 0:00,259000,4,1.5,2,3,1966,25923 13th Ave S,Des Moines,WA 98198,USA
6/12/2014 0:00,599000,5,2.75,1,3,1967,306 NW 82nd St,Seattle,WA 98117,USA
6/12/2014 0:00,210000,4,1.5,1,4,1970,33818 35th Ave SW,Federal Way,WA 98023,USA
6/12/2014 0:00,1184000,4,2.5,1.5,5,1948,7344 50th Ave NE,Seattle,WA 98115,USA
6/12/2014 0:00,545000,3,1,1.5,3,1909,5726 28th Ave NE,Seattle,WA 98105,USA
6/12/2014 0:00,299995,3,2.5,2,3,1988,4809 Mill Pond Loop,Auburn,WA 98092,USA
6/12/2014 0:00,440000,3,1,1.5,4,1910,7006 46th Ave SW,Seattle,WA 98136,USA
6/12/2014 0:00,699000,4,2.5,2,3,1996,7435 245th Way NE,Redmond,WA 98053,USA
6/12/2014 0:00,795000,3,2,1,5,1979,7215 NE 119th Pl,Kirkland,WA 98034,USA
6/12/2014 0:00,445000,5,1.75,1.5,5,1911,6444 Carleton Ave S,Seattle,WA 98108,USA
6/12/2014 0:00,397990,3,1,1,4,1948,11739 4th Ave NW,Seattle,WA 98177,USA
6/12/2014 0:00,706000,3,2.75,1,5,1942,4324 NE 56th St,Seattle,WA 98105,USA
6/12/2014 0:00,363000,3,3.25,2,3,2008,10734 Whitman Ave N,Seattle,WA 98133,USA
6/12/2014 0:00,850000,4,2.25,2,4,1972,7490 85th Ave SE,Mercer Island,WA 98040,USA
6/12/2014 0:00,620000,2,1,1.5,3,1929,2215 E Miller St,Seattle,WA 98112,USA
6/12/2014 0:00,1228000,4,2.5,2,3,1991,20709 SE 4th St,Sammamish,WA 98074,USA
6/12/2014 0:00,333000,4,2.5,1,4,1963,5811 NE 6th St,Renton,WA 98059,USA
6/12/2014 0:00,743000,3,1.75,1,4,1961,9201-9231 SE 70th Pl,Mercer Island,WA 98040,USA
6/12/2014 0:00,448000,2,1.5,1,4,1940,3441 NW 59th St,Seattle,WA 98107,USA
6/12/2014 0:00,485000,4,2.5,2,3,1989,17435 SE 329th St,Auburn,WA 98092,USA
6/12/2014 0:00,489950,4,2.25,1,4,1986,16915 SE 325th Pl,Auburn,WA 98092,USA
6/12/2014 0:00,498500,5,2.75,2,3,1996,4304 NE 7th St,Renton,WA 98059,USA
6/12/2014 0:00,531000,3,2.5,2,3,1988,15102 91st Pl NE,Bothell,WA 98011,USA
6/12/2014 0:00,670000,3,2.5,1,3,1956,5625 SW Orleans St,Seattle,WA 98116,USA
6/12/2014 0:00,310000,5,3,1,3,1997,6343 23rd Ave SW,Seattle,WA 98106,USA
6/12/2014 0:00,835000,3,3,2,4,1977,27231 8th Ave S,Des Moines,WA 98198,USA
6/12/2014 0:00,1688000,4,2.5,2,3,1937,3907 48th Ave NE,Seattle,WA 98105,USA
6/12/2014 0:00,495000,4,2.5,2,3,2003,633 N 138th St,Seattle,WA 98133,USA
6/12/2014 0:00,495000,3,2,1,4,1955,531 SW 181st St,Normandy Park,WA 98166,USA
6/12/2014 0:00,440000,3,1,1.5,4,1926,12220 Phinney Ave N,Seattle,WA 98133,USA
6/12/2014 0:00,280000,1,0.75,1,3,1922,5550 17th Ave S,Seattle,WA 98108,USA
6/12/2014 0:00,1070000,4,2.5,2,3,1989,6040 164th Ave SE,Bellevue,WA 98006,USA
6/12/2014 0:00,1034500,4,2.5,2,3,2003,11034 NE 26th Pl,Bellevue,WA 98004,USA
6/12/2014 0:00,248000,4,2.5,2,3,2003,21620 SE 283rd St,Maple Valley,WA 98038,USA
6/12/2014 0:00,294000,4,2.5,1,3,1990,512 47th St SE,Auburn,WA 98092,USA
6/12/2014 0:00,561000,3,2.25,2,3,2004,2037 Larchmount Dr NE,Issaquah,WA 98029,USA
6/12/2014 0:00,656500,4,2,1,4,1919,6326 21st Ave NE,Seattle,WA 98115,USA
6/12/2014 0:00,660000,3,3,2,5,1925,743 N 80th St,Seattle,WA 98103,USA
6/12/2014 0:00,370000,2,1,1,4,1947,13314 NE 104th St,Kirkland,WA 98033,USA
6/12/2014 0:00,349950,3,1,1,3,1966,17129 NE 95th St,Redmond,WA 98052,USA
6/12/2014 0:00,223000,2,1,1,3,1957,11644 SE 163rd St,Renton,WA 98058,USA
6/12/2014 0:00,560000,4,1.75,1.5,4,1944,325 NW 48th St,Seattle,WA 98107,USA
6/12/2014 0:00,594000,4,1.75,2,4,1937,7542 42nd Ave NE,Seattle,WA 98115,USA
6/12/2014 0:00,600000,3,2.25,2,4,1914,816 Martin Luther King Jr Way,Seattle,WA 98122,USA
6/12/2014 0:00,315000,3,2.5,2,3,1993,11718 SE 203rd St,Kent,WA 98031,USA
6/12/2014 0:00,430000,4,1.75,1,4,1947,13524 22nd Ave NE,Seattle,WA 98125,USA
6/12/2014 0:00,440000,3,2.75,1,5,1972,15118 119th Ave NE,Kirkland,WA 98034,USA
6/12/2014 0:00,312500,2,1.5,2,3,1999,9404 Linden Ave N,Seattle,WA 98103,USA
6/12/2014 0:00,1240000,5,4,2,3,2006,16416 NE 40th St,Redmond,WA 98052,USA
6/12/2014 0:00,300000,3,3.25,2,3,2008,5338 15th Ave S,Seattle,WA 98108,USA
6/12/2014 0:00,680000,3,2.5,2.5,3,2007,1474-1476 29th Pl NE,Issaquah,WA 98029,USA
6/12/2014 0:00,336750,2,2.25,2,3,2009,2277 NW Hidden Ln,Issaquah,WA 98027,USA
6/13/2014 0:00,822500,5,3.5,2,5,1926,512 N 65th St,Seattle,WA 98103,USA
6/13/2014 0:00,589000,4,3,2,5,1961,11611 106th Ave NE,Kirkland,WA 98034,USA
6/13/2014 0:00,863000,4,2.5,2,3,1997,1571 237th Ct NE,Sammamish,WA 98074,USA
6/13/2014 0:00,210000,2,1.75,1,4,1978,24429 12th Ave S,Des Moines,WA 98198,USA
6/13/2014 0:00,206135,3,1,1,4,1978,12129 SE 277th Pl,Kent,WA 98030,USA
6/13/2014 0:00,1125000,6,3.75,2,3,2014,8016 Meridian Ave N,Seattle,WA 98103,USA
6/13/2014 0:00,285000,3,1.75,1,3,1905,7339 46th Ave S,Seattle,WA 98118,USA
6/13/2014 0:00,230000,2,1,1,3,1986,13008 23rd Ave S,SeaTac,WA 98168,USA
6/13/2014 0:00,845000,4,2.75,2,3,2002,12810 440th Pl SE,North Bend,WA 98045,USA
6/13/2014 0:00,350000,3,1.75,1,3,1976,3037 NE 205th St,Lake Forest Park,WA 98155,USA
6/13/2014 0:00,304000,3,1,1.5,4,1947,16225 10th Ave NE,Shoreline,WA 98155,USA
6/13/2014 0:00,370000,2,1,1,3,1951,307 NW 87th St,Seattle,WA 98117,USA
6/13/2014 0:00,810000,3,1.75,1,4,1952,2622 W Lake Sammamish Pkwy SE,Bellevue,WA 98008,USA
6/13/2014 0:00,440000,4,2.25,1,3,1974,14450 105th Ct NE,Kirkland,WA 98034,USA
6/13/2014 0:00,1030000,4,2.5,2,3,1905,5700-5798 Wallingford Ave N,Seattle,WA 98103,USA
6/13/2014 0:00,775000,4,2,1,3,1939,3704 W Lawton St,Seattle,WA 98199,USA
6/13/2014 0:00,1335000,5,2.25,2.5,4,1906,1024 15th Ave E,Seattle,WA 98112,USA
6/13/2014 0:00,235000,3,1.75,1,3,1980,13002 23rd Ave S,SeaTac,WA 98168,USA
6/13/2014 0:00,499950,3,1,1.5,3,1926,611 N 46th St,Seattle,WA 98103,USA
6/13/2014 0:00,622500,5,2.75,2,4,1975,14523 NE 169th St,Woodinville,WA 98072,USA
6/13/2014 0:00,300000,4,2.5,1,4,1966,12235 SE 259th Pl,Kent,WA 98030,USA
6/13/2014 0:00,205000,3,1,1,5,1976,33601-33799 35th Ave SW,Federal Way,WA 98023,USA
6/13/2014 0:00,435000,3,1.75,1,3,1997,8528 NE 142nd St,Kirkland,WA 98034,USA
6/13/2014 0:00,697000,4,2.75,1.5,4,1978,18534 186th Pl NE,Woodinville,WA 98077,USA
6/13/2014 0:00,153000,3,1,1.5,3,1944,12015 75th Ave S,Seattle,WA 98178,USA
6/13/2014 0:00,454000,4,2.25,2,3,1979,14404 SE 216th St,Kent,WA 98042,USA
6/13/2014 0:00,345000,2,1.5,1,5,1987,33336-33412 E Lake Holm Dr SE,Auburn,WA 98092,USA
6/13/2014 0:00,585000,3,1,1.5,4,1927,111 NW 53rd St,Seattle,WA 98107,USA
6/13/2014 0:00,380000,4,2.5,2,3,2000,2107 Davis Ave S,Renton,WA 98055,USA
6/13/2014 0:00,250600,4,2.5,1,3,1981,2025 W St NW,Auburn,WA 98001,USA
6/13/2014 0:00,890000,4,2.25,2,3,1974,6701 81st Ave SE,Mercer Island,WA 98040,USA
6/13/2014 0:00,370000,4,2.5,2,3,2001,5127 NE 4th Pl,Renton,WA 98059,USA
6/13/2014 0:00,369500,3,1.5,1,4,1961,14001 28th Ave NE,Seattle,WA 98125,USA
6/13/2014 0:00,883000,4,2.5,2,3,1999,1227 243rd Ave NE,Sammamish,WA 98074,USA
6/13/2014 0:00,950000,4,2.5,2,3,1989,10326 216th Ct NE,Redmond,WA 98053,USA
6/13/2014 0:00,615000,3,1.75,1,4,1978,7-19 210th Pl NE,Sammamish,WA 98074,USA
6/13/2014 0:00,305000,3,1.5,1,4,1983,5445 17th Ave SW,Seattle,WA 98106,USA
6/13/2014 0:00,590000,4,2.5,2,4,1989,3419 241st Pl SE,Issaquah,WA 98029,USA
6/13/2014 0:00,485000,3,2.5,2,3,1985,24025 SE 42nd St,Issaquah,WA 98029,USA
6/13/2014 0:00,215000,2,1,1,3,1943,7027 S 125th St,Seattle,WA 98178,USA
6/13/2014 0:00,430000,3,2,1.5,3,1971,2415 209th Ave NE,Sammamish,WA 98074,USA
6/13/2014 0:00,324900,4,2.5,2,3,2000,21661 SE 265th Way,Maple Valley,WA 98038,USA
6/13/2014 0:00,849900,2,2,2,3,1990,9326 SW 216th St,Vashon,WA 98070,USA
6/13/2014 0:00,975000,5,2.75,1,4,1973,9340 Mercerwood Dr,Mercer Island,WA 98040,USA
6/13/2014 0:00,910000,5,2.5,2,3,1993,2807 E Aloha St,Seattle,WA 98112,USA
6/13/2014 0:00,459950,3,1.75,1,5,1919,2221 SW 154th St,Burien,WA 98166,USA
6/13/2014 0:00,325000,3,2.5,2,3,1997,26300-26398 124th Ave SE,Kent,WA 98030,USA
6/13/2014 0:00,513000,4,2.75,1,5,1958,9226 36th Ave SW,Seattle,WA 98126,USA
6/13/2014 0:00,475000,3,2.25,1,3,1981,22013 NE 18th St,Sammamish,WA 98074,USA
6/13/2014 0:00,419000,4,2.5,2,3,1993,14114 SE 198th St,Renton,WA 98058,USA
